1,"[स]
तस्मिन हते गजानीके पुत्रॊ दुर्यॊधनस तव
भीमसेनं घनतेत्य एवं सव सैन्यान्य अचॊदयत"
2,"ततः सर्वाण्य अनीकानि तव पुत्रस्य शासनात
अभ्यद्रवन भीमसेनं नदन्तं भैरवान रवान"
3,"तं बलौघम अपर्यन्तं देवैर अपि दुरुत्सहम
आपतन्तं सुदुष्पारं समुद्रम इव पर्वणि"
4,"रथनागाश्वकलिलं शङ्खदुन्दुभिनादितम
अथानन्तम अपारं च नरेन्द्र सतिमितह्रदम"
5,"तं भीमसेनः समरे महॊदधिम इवापरम
सेनासागरम अक्षॊभ्यं वेलेव समवारयत"
6,"तद आश्चर्यम अपश्याम शरद्धेयम अपि चाद्भुतम
भीमसेनस्य समरे राजन कर्मातिमानुषम"
7,"उदीर्णां पृथिवीं सर्वां साश्वां स रथकुञ्जराम
असंभ्रमं भीमसेनॊ गदया समताडयत"
8,"स संवार्य बलौघांस तान गदया रथिनां वरः
अतिष्ठत तुमुले भीमॊ गिरिर मेरुर इवाचलः"
9,"तस्मिन सुतुमुले घॊरे काले परमदारुणे
भरातरश चैव पुत्राश च धृष्टद्युम्नश च पार्षतः"
10,"दरौपदेयाभिमन्युश च शिखण्डी च महारथः
न पराजहन भीमसेनं भये जाते महाबलम"
11,"ततः शैक्यायसीं गुर्वीं परगृह्य महतीं गदाम
अवधीत तावकान यॊधान दण्डपाणिर इवान्तकः
पॊथयन रथवृन्दानि वाजिवृन्दानि चाभिभूः"
12,"वयचरत समरे भीमॊ युगाङ्गे पावकॊ यथा
विनिघ्नन समरे सर्वान युगान्ते कालवद विभुः"
13,"ऊरुवेगेन संकर्षन रथजालानि पाण्डवः
परमर्दयन गजान सर्वान नड्वलानीव कुञ्जरः"
14,"मृद्नन रथेभ्यॊ रथिनॊ गजेभ्यॊ गजयॊधिनः
सादिनश चाश्वपृष्ठेभ्यॊ भूमौ चैव पदातिनः"
15,"तत्र तत्र हतैश चापि मनुष्यगजवाजिभिः
रणाङ्गणं तद अभवन मृत्यॊर आघत संनिभम"
16,"पिनाकम इव रुद्रस्य करुद्धस्याभिघ्नतः पशून
यमदण्डॊपमाम उग्राम इन्द्राशनिसमस्वनाम
ददृशुर भीमसेनस्य रौद्रां विशसनीं गदाम"
17,"आविध्यतॊ गदां तस्य कौन्तेयस्य महात्मनः
बभौ रूपं महाघॊरं कालस्येव युगक्षये"
18,"तं तथा महतीं सेनां दरावयन्तं पुनः पुनः
दृष्ट्वा मृत्युम इवायान्तं सर्वे विमनसॊ ऽभवन"
19,"यतॊ यतः परेक्षते सम गदाम उद्यम्य पाण्डवः
तेन तेन सम दीर्यन्ते सर्वसैन्यानि भारत"
20,"परदारयन्तं सैन्यानि बलौघेनापराजितम
गरसमानम अनीकानि वयादितास्यम इवान्तकम"
21,"तं तथा भीमकर्माणं परगृहीतमहागदम
दृष्ट्वा वृकॊदरं भीष्मः सहसैव समभ्ययात"
22,"महता मेघघॊषेण रथेनादित्यवर्चसा
छादयञ शरवर्षेण पर्जन्य इव वृष्टिमान"
23,"तम आयान्तं तथा दृष्ट्वा वयात्ताननम इवान्तकम
भीष्मं भीमॊ महाबाहुः परत्युदीयाद अमर्षणः"
24,"तस्मिन कषणे सात्यकिः सत्यसंधः; शिनिप्रवीरॊ ऽभयपतत पितामहम
निघ्नन्न अमित्रान धनुषा दृढेन; स कम्पयंस तव पुत्रस्य सेनाम"
25,"तं यान्तम अश्वै रजतप्रकाशैः; शरान धमन्तं धनुषा दृढेन
नाशक्नुवन वारयितुं तदानीं; सर्वे गणा भारत ये तवदीयाः"
26,"अविध्यद एनं निशितैः शराग्रैर; अलम्बुसॊ राजवरार्श्यशृङ्गिः
तं वै चतुर्भिः परतिविध्य वीरॊ; नप्ता शिनेर अभ्यपतद रथेन"
27,"अन्वागतं वृष्णिवरं निशम्य; मध्ये रिपूणां परिवर्तमानम
परावर्तयन्तं कुरुपुंगवांश च; पुनः पुनश च परणदन्तम आजौ"
28,"नाशक्नुवन वारयितुं वरिष्ठं; मध्यन्दिने सूर्यम इवातपन्तम
न तत्र कश चिन्न अविषण्ण आसीद; ऋते राजन सॊमदत्तस्य पुत्रात"
29,"स हय आददानॊ धनुर उग्रवेगं; भूरिश्रवा भारत सौमदत्तिः
दृष्ट्वा रथान सवान वयपनीयमानान; परत्युद्ययौ सात्यकिं यॊद्धुम इच्छन"
