20,"हयैर अपि हयारॊहाश चामरापीड धारिभिः
हंसैर इव महावेगैर अन्यॊन्यम अभिदुद्रुवुः"
21,"तैर विमुक्ता महाप्रासा जाम्बूनदविभूषणाः
आशुगा विमलास तीक्ष्णाः संपेतुर भुजगॊपमाः"
22,"अश्वैर अग्र्यजवैः के चिद आप्लुत्य महतॊ रथान
शिरांस्य आददिरे वीरा रथिनाम अश्वसादिनः"
23,"बहून अपि हयारॊहान भल्लैः संनतपर्वभिः
रथी जघान संप्राप्य बाणगॊचरम आगतान"
24,"नगमेघप्रतीकाशाश चाक्षिप्य तुरगान गजाः
पादैर एवावमृद्नन्त मत्ताः कनकभूषणाः"
25,"पाट्यमानेषु कुम्भेषु पार्श्वेष्व अपि च वारणाः
परासैर विनिहताः के चिद विनेदुः परमातुराः"
26,"साश्वारॊहान हयान के चिद उन्मथ्य वरवारणाः
सहसा चिक्षिपुस तत्र संकुले भैरवे सति"
27,"साश्वारॊहान विषाणाग्रैर उत्क्षिप्य तुरगान दविपाः
रथौघान अवमृद्नन्तः स धवजान परिचक्रमुः"
28,"पुंस्त्वाद अभिमदत्वाच च के चिद अत्र महागजाः
साश्वारॊहान हयञ जघ्नुः करैः स चरणैस तथा"
29,"के चिद आक्षिप्य करिणः साश्वान अपि रथान करैः
विकर्षन्तॊ दिशः सर्वाः समीयुः सर्वशब्दगाः"
30,"आशुगा विमलास तीक्ष्णाः संपेतुर भुजगॊपमाः
नराश्वकायान निर्भिद्य लौहानि कवचानि च"
31,"निपेतुर विमलाः शक्त्यॊ वीरबाहुभिर अर्पिताः
महॊल्का परतिमा घॊरास तत्र तत्र विशां पते"
32,"दवीपिचर्मावनद्धैश च वयाघ्रचर्म शयैर अपि
विकॊशैर विमलैः खड्गैर अभिजघ्नुः परान रणे"
33,"अभिप्लुतम अभिक्रुद्धम एकपार्श्वावदारितम
विदर्शयन्तः संपेतुः खड्गचर्म परश्वधैः"
34,"शक्तिभिर दारिताः के चित संछिन्नाश च परश्वधैः
हस्तिभिर मृदिताः के चित कषुण्णाश चान्ये तुरंगमैः"
35,"रथनेमि निकृत्ताश च निकृत्ता निशितैः शरैः
विक्रॊशन्ति नरा राजंस तत्र तत्र सम बान्धवान"
36,"पुत्रान अन्ये पितॄन अन्ये भरातॄंश च सह बान्धवैः
मातुलान भागिनेयांश च परान अपि च संयुगे"
37,"विकीर्णान्त्राः सुबहवॊ भग्नसक्थाश च भारत
बाहुभिः सुभुजाच्छिन्नैः पार्श्वेषु च विदारिताः
करन्दन्तः समदृश्यन्त तृषिता जीवितेप्सवः"
38,"तृष्णा परिगताः के चिद अल्पसत्त्वा विशां पते
भूमौ निपतिताः संख्ये जलम एव ययाचिरे"
39,"रुधिरौघपरिक्लिन्ना कलिश्यमानाश च भारत
वयनिन्दन भृशम आत्मानं तव पुत्रांश च संगतान"
40,"अपरे कषत्रियाः शूराः कृतवैराः परस्परम
नैवं शस्त्रं विमुञ्चन्ति नैव करन्दन्ति मारिष
तर्जयन्ति च संहृष्टास तत्र तत्र परस्परम"
41,"निर्दश्य दशनैश चापि करॊधात सवदशनच छदान
भरुकुटी कुटिलैर वक्त्रैः परेक्षन्ते च परस्परम"
42,"अपरे कलिश्यमानास तु वरणार्ताः शरपीडिताः
निष्कूजाः समपद्यन्त दृढसत्त्वा महाबलाः"
43,"अन्ये तु विरथाः शूरा रथम अन्यस्य संयुगे
परार्थयाना निपतिताः संक्षुण्णा वरवारणैः
अशॊभन्त महाराज पुष्पिता इव किंशुकाः"
44,"संबभूवुर अनीकेषु बहवॊ भैरवस्वनाः
वर्तमाने महाभीमे तस्मिन वीरवरक्षये"
45,"अहनत तु पिता पुत्रं पुत्रश च पितरं रणे
सवस्रीयॊ मातुलं चापि सवस्रीयं चापि मातुलः"
46,"सखायं च सखा राजन संबन्धी बान्धवं तथा
एवं युयुधिरे तत्र कुरवः पाण्डवैः सह"
47,"वर्तमाने भये तस्मिन निर्मर्यादे महाहवे
भीष्मम आसाद्य पार्थानां वाहिनी समकम्पत"
48,"केतुना पञ्च तारेण तालेन भरतर्षभ
राजतेन महाबाहुर उच्छ्रितेन महारथे
बभौ भीष्मस तदा राजंश चन्द्रमा इव मेरुणा"
