1,"[दरौ]
इदं तु मे महद दुःखं यत परवक्ष्यामि भारत
न मे ऽभयसूया कर्तव्या दुःखाद एतद बरवीम्य अहम"
2,"शार्दूलैर महिषैः सिंहैर आगारे युध्यसे यदा
कैकेय्याः परेक्षमाणायास तदा मे कश्मलॊ भवेत"
3,"परेक्षा समुत्थिता चापि कैकेयी ताः सत्रियॊ वदेत
परेक्ष्य माम अनवद्याङ्गी कश्मलॊपहताम इव"
4,"सनेहात संवासजान मन्ये सूदम एषा शुचिस्मिता
यॊध्यमानं महावीर्यैर इमं समनुशॊचति"
5,"कल्याण रूपा सैरन्ध्री बल्लवश चाति सुन्दरः
सत्रीणां च चित्तं दुर्ज्ञेयं युक्तरूपौ च मे मतौ"
6,"सैरन्ध्री परिय संवासान नित्यं करुणवेदिनी
अस्मिन राजकुले चेमौ तुल्यकालनिवासिनौ"
7,"इति बरुवाणा वाक्यानि सा मां नित्यम अवेदयत
करुध्यन्तीं मां च संप्रेक्ष्य समशङ्कत मां तवयि"
8,"तस्यां तथा बरुवत्यां तु दुःखं मां महद आविशत
शॊके यौधिष्ठिरे मग्ना नाहं जीवितुम उत्सहे"
9,"यः स देवान मनुष्यांश च सर्पां चैकरथॊ ऽजयत
सॊ ऽयं राज्ञॊ विराटस्य कन्यानां नर्तकॊ युवा"
10,"यॊ ऽतर्पयद अमेयात्मा खाण्डवे जातवेदसम
सॊ ऽनतःपुर गतः पार्थः कूपे ऽगनिर इव संवृतः"
11,"यस्माद भयम अमित्राणां सदैव पुरुषर्षभात
स लॊकपरिभूतेन वेषेणास्ते धनंजयः"
12,"यस्य जयातलनिर्घॊषात समकम्पन्त शत्रवः
सत्रियॊ गीतस्वनं तस्य मुदिताः पर्युपासते"
13,"किरीटं सूर्यसंकाशं यस्य मूर्धनि शॊभते
वेणी विकृतकेशान्तः सॊ ऽयम अद्य धनंजयः"
14,"यस्मिन्न अस्त्राणि दिव्यानि समस्तानि महात्मनि
आधारः सर्वविद्यानां स धारयति कुण्डले"
15,"यं सम राजसहस्राणि तेजसाप्रतिमानि वै
समरे नातिवर्तन्ते वेलाम इव महार्णवः"
16,"सॊ ऽयं राज्ञॊ विराटस्य कन्यानां नर्तकॊ युवा
आस्ते वेषप्रतिच्छन्नः कन्यानां परिचारकः"
17,"यस्य सम रथघॊषेण समकम्पत मेदिनी
स पर्वत वना भीम सहस्थावरजङ्गमा"
18,"यस्मिञ जाते महाभागे कुन्त्याः शॊकॊ वयनश्यत
स शॊचयति माम अद्य भीमसेन तवानुजः"
19,"भूषितं तम अलंकारैः कुण्डलैः परिहाटकैः
कम्बुपाणिनम आयान्तं दृष्ट्वा सीदति मे मनः"
20,"तं वेणी कृतकेशान्तं भीमधन्वानम अर्जुनम
कन्या परिवृतं दृष्ट्वा भीम सीदति मे मनः"
21,"यदा हय एनं परिवृतं कन्याभिर देवरूपिणम
परभिन्नम इव मातङ्गं परिकीर्णं करेणुभिः"
22,"मत्स्यम अर्थपतिं पार्थं विराटं समुपस्थितम
पश्यामि तूर्यमध्य सथं दिश नश्यन्ति मे तदा"
23,"नूनम आर्या न जानाति कृच्छ्रं पराप्तं धनंजयम
अजातशत्रुं कौरव्यं मग्नं दूद्यूत देविनम"
24,"तथा दृष्ट्वा यवीयांसं सहदेवं युधां पतिम
गॊषु गॊवेषम आयान्तं पाण्डुभूतास्मि भारत"
25,"सहदेवस्य वृत्तानि चिन्तयन्ती पुनः पुनः
न विन्दामि महाबाहॊ सहदेवस्य दुष्कृतम
यस्मिन्न एवंविधं दुःखं पराप्नुयात सत्यविक्रमः"
26,"दूयामि भरतश्रेष्ठ दृष्ट्वा ते भरातरं परियम
गॊषु गॊवृषसंकाशं मत्स्येनाभिनिवेशितम"
27,"संरब्धं रक्तनेपथ्यं गॊपालानां पुरॊगमम
विराटम अभिनन्दन्तम अथ मे भवति जवरः"
28,"सहदेवं हि मे वीरं नित्यम आर्या परशंसति
महाभिजन संपन्नॊ वृत्तवाञ शीलवान इति"
29,"हरीनिषेधॊ मधुरवाग धार्मिकश च परियश च मे
स ते ऽरण्येषु बॊद्धव्यॊ याज्ञसेनि कषपास्व अपि"
30,"तं दृष्ट्वा वयापृतं गॊषु वत्स चर्म कषपाशयम
सहदेवं युधां शरेष्ठं किं नु जीवामि पाण्डव"
31,"यस तरिभिर नित्यसंपन्नॊ रूपेणास्त्रेण मेधया
सॊ ऽशवबन्धॊ विराटस्य पश्य कालस्य पर्ययम"
32,"अभ्यकीर्यन्त वृन्दानि दाम गरन्थिम उदीक्षताम
विनयन्तं जनेनाश्वान महाराजस्य पश्यतः"
33,"अपश्यम एनं शरीमन्तं मत्स्यं भराजिष्णुम उत्तमम
विराटम उपतिष्ठन्तं दर्शयन्तं च वाजिनः"
34,"किं नु मां मन्यसे पार्थ सुखितेति परंतप
एवं दुःखशताविष्टा युधिष्ठिर निमित्ततः"
35,"अतः परतिविशिष्टानि दुःखान्य अन्यानि भारत
वर्तन्ते मयि कौन्तेय वक्ष्यामि शृणु तान्य अपि"
36,"युष्मासु धरियमाणेषु दुःखानि विविधान्य उत
शॊषयन्ति शरीरं मे किं नु कुःखम अतः परम"
