1,"[व]
हतेषु सर्वसैन्येषु सौप्तिके तै रथैस तरिभिः
शॊचन युधिष्ठिरॊ राजा दाशार्हम इदम अब्रवीत"
2,"कथं नु कृष्ण पापेन कषुद्रेणाक्लिष्ट कर्मणा
दरौणिना निहताः सर्वे मम पुत्रा महारथाः"
3,"तथा कृतास्त्रा विक्रान्ताः सहस्रशतयॊधिनः
दरुपदस्यात्मजाश चैव दरॊणपुत्रेण पातिताः"
4,"यस्य दरॊणॊ महेष्वासॊ न परादाद आहवे मुखम
तं जघ्ने रथिनां शरेष्ठं धृष्टद्युम्नं कथं नु सः"
5,"किं नु तेन कृतं कर्म तथायुक्तं नरर्षभ
यद एकः शिबिरं सर्वम अवधीन नॊ गुरॊः सुतः"
6,"[वासुदेव]
नूनं स देव देनानाम ईश्वरेश्वरम अव्ययम
जगाम शरणं दरौणिर एकस तेनावधीद बहून"
7,"परसन्नॊ हि महादेवॊ दद्याद अमरताम अपि
वीर्यं च गिरिशॊ दद्याद येनेन्द्रम अपि शातयेत"
8,"वेदाहं हि महादेवं तत्त्वेन भरतर्षभ
यानि चास्य पुराणानि कर्माणि विविधान्य उत"
9,"आदिर एष हि भूतानां मध्यम अन्तश च भारत
विचेष्टते जगच चेदं सर्वम अस्यैव कर्मणा"
10,"एवं सिसृक्षुर भूतानि ददर्श परथमं विभुः
पिता महॊ ऽबरवीच चैनं भूतानि सृज माचिरम"
11,"हरि केशस तथेत्य उक्त्वा भूतानां दॊषदर्शिवान
दीर्घकालं तपस तेपे मग्नॊ ऽमभसि महातपाः"
12,"सुमहान्तं ततः कालं परतीक्ष्यैनं पितामहः
सरष्टारं सर्वभूतानां ससर्ज मनसापरम"
13,"सॊ ऽबरवीत पितरं दृष्ट्वा गिरिशं भग्नम अम्भसि
यदि मे नाग्रजस तव अन्यस ततः सरक्ष्याम्य अहं परजाः"
14,"तम अब्रवीत पिता नास्ति तवदन्यः पुरुषॊ ऽगरजः
सथाणुर एष जले मग्नॊ विस्रब्धः कुरु वै कृतिम"
15,"स भूतान्य असृजत सप्त दक्षादींस तु परजापतीन
यैर इमं वयकरॊत सर्वं भूतग्रामं चतुर्विधम"
16,"ताः सृष्ट मात्राः कषुधिताः परजाः सर्वाः परजापतिम
बिभक्षयिषवॊ राजन सहसा पराद्रवंस तदा"
17,"स भक्ष्यमाणस तराणार्थी पितामहम उपाद्रवत
आभ्यॊ मां भगवान पातु वृत्तिर आसां विधीयताम"
18,"ततस ताभ्यॊ ददाव अन्नम ओषधीः सथावराणि च
जङ्गमानि च भूतानि दुर्बलानि बलीयसाम"
19,"विहितान्नाः परजास तास तु जग्मुस तुष्टा यथागतम
ततॊ ववृधिरे राजन परीतिमत्यः सवयॊनिषु"
20,"भूतग्रामे विवृद्धे तु तुष्टे लॊकगुराव अपि
उदतिष्ठज जलाज जयेष्ठः परजाश चेमा ददर्श सः"
21,"बहुरूपाः परजा दृष्ट्वा विवृद्धाः सवेन तेजसा
चुक्रॊध भगवान रुद्रॊ लिङ्गं सवं चाप्य अविध्यत"
22,"तत परविद्धं तदा भूमौ तथैव परत्यतिष्ठत
तम उवाचाव्ययॊ बरह्मा वचॊभिः शमयन्न इव"
23,"किं कृतं सलिले शर्व चिरकालं सथितेन ते
किमर्थं चैतद उत्पाट्य भूमौ लिङ्गं परवेरितम"
24,"सॊ ऽबरवीज जातसंरम्भस तदा लॊकगुरुर गुरुम
परजाः सृष्टाः परेणेमाः किं करिष्याम्य अनेन वै"
25,"तपसाधिगतं चान्नं परजार्थं मे पितामह
ओषध्यः परिवर्तेरन यथैव सततं परजाः"
26,"एवम उक्त्वा तु संक्रुद्धॊ जगाम विमना भवः
गिरेर मुञ्जवतः पादं तपस तप्तुं महातपाः"
